Assumed Start Date,Rainfall in mm,Rainfall in m,Julian Day,
1961-07-30,0,0,211,
1961-07-31,0,0,212,
1961-08-01,2.8,0.0028,213,
1961-08-02,0,0,214,
1961-08-03,0,0,215,
1961-08-04,0,0,216,
1961-08-05,0,0,217,
1961-08-06,0,0,218,
1961-08-07,0,0,219,
1961-08-08,0,0,220,
1961-08-09,0,0,221,
1961-08-10,0,0,222,
1961-08-11,0,0,223,
1961-08-12,0,0,224,
1961-08-13,0,0,225,
1961-08-14,0,0,226,
1961-08-15,0,0,227,
1961-08-16,0,0,228,
1961-08-17,0,0,229,
1961-08-18,0,0,230,
1961-08-19,0,0,231,
1961-08-20,0,0,232,
1961-08-21,13.7,0.0137,233,
1961-08-22,0,0,234,
1961-08-23,0,0,235,
1961-08-24,0,0,236,
1961-08-25,0,0,237,
1961-08-26,0,0,238,
1961-08-27,37.6,0.0376,239,
1961-08-28,20.3,0.0203,240,
1961-08-29,4.1,0.0041,241,
1961-08-30,1.3,0.0013,242,
1961-08-31,0,0,243,
1961-09-01,0,0,244,
1961-09-02,22.4,0.0224,245,
1961-09-03,0,0,246,
1961-09-04,0,0,247,
1961-09-05,0,0,248,
1961-09-06,10.2,0.0102,249,
1961-09-07,0,0,250,
1961-09-08,116.8,0.1168,251,
1961-09-09,0,0,252,
1961-09-10,0,0,253,
1961-09-11,38.9,0.0389,254,
1961-09-12,0,0,255,
1961-09-13,0,0,256,
1961-09-14,0,0,257,
1961-09-15,0,0,258,
1961-09-16,0,0,259,
1961-09-17,12.7,0.0127,260,
1961-09-18,0,0,261,
1961-09-19,0,0,262,
1961-09-20,0,0,263,
1961-09-21,0,0,264,
1961-09-22,0,0,265,
1961-09-23,0,0,266,
1961-09-24,0,0,267,
1961-09-25,0,0,268,
1961-09-26,42.2,0.0422,269,
1961-09-27,24.4,0.0244,270,
1961-09-28,8.6,0.0086,271,
1961-09-29,16.3,0.0163,272,
1961-09-30,10.4,0.0104,273,
1961-10-01,0,0,274,
1961-10-02,55.1,0.0551,275,
1961-10-03,30.5,0.0305,276,
1961-10-04,0,0,277,
1961-10-05,4.8,0.0048,278,
1961-10-06,10.7,0.0107,279,
1961-10-07,0,0,280,
1961-10-08,0,0,281,
1961-10-09,0,0,282,
1961-10-10,2.3,0.0023,283,
1961-10-11,0,0,284,
1961-10-12,0,0,285,
1961-10-13,6.6,0.0066,286,
1961-10-14,0,0,287,
1961-10-15,3,0.003,288,
1961-10-16,0,0,289,
1961-10-17,0,0,290,
1961-10-18,0,0,291,
1961-10-19,0,0,292,
1961-10-20,0,0,293,
1961-10-21,0,0,294,
1961-10-22,0,0,295,
1961-10-23,0,0,296,
1961-10-24,22.9,0.0229,297,
1961-10-25,0,0,298,
1961-10-26,23.9,0.0239,299,
1961-10-27,19.3,0.0193,300,
1961-10-28,38.9,0.0389,301,
1961-10-29,0,0,302,
1961-10-30,0,0,303,
1961-10-31,0,0,304,
1961-11-01,0,0,305,
1961-11-02,2.5,0.0025,306,
1961-11-03,6.9,0.0069,307,
1961-11-04,0,0,308,
1961-11-05,0,0,309,
1961-11-06,0.5,0.0005,310,
1961-11-07,0,0,311,
1961-11-08,117.3,0.1173,312,
1961-11-09,2.3,0.0023,313,
1961-11-10,4.8,0.0048,314,
1961-11-11,0,0,315,
1961-11-12,0,0,316,
1961-11-13,11.2,0.0112,317,
1961-11-14,4.8,0.0048,318,
1961-11-15,0.5,0.0005,319,
1961-11-16,0,0,320,
1961-11-17,0,0,321,
1961-11-18,27.4,0.0274,322,
1961-11-19,0,0,323,
1961-11-20,2.8,0.0028,324,
1961-11-21,0,0,325,
1961-11-22,0,0,326,
1961-11-23,3.8,0.0038,327,
1961-11-24,4.3,0.0043,328,
1961-11-25,0,0,329,
1961-11-26,0,0,330,
1961-11-27,0,0,331,
1961-11-28,0,0,332,
1961-11-29,0,0,333,
1961-11-30,0,0,334,
1961-12-01,0,0,335,
1961-12-02,2.5,0.0025,336,
1961-12-03,0,0,337,
1961-12-04,0,0,338,
1961-12-05,0,0,339,
1961-12-06,0,0,340,
1961-12-07,1.5,0.0015,341,
1961-12-08,0.8,0.0008,342,
1961-12-09,23.6,0.0236,343,
1961-12-10,0,0,344,
1961-12-11,6.4,0.0064,345,
1961-12-12,0,0,346,
1961-12-13,0,0,347,
1961-12-14,0,0,348,
1961-12-15,0,0,349,
1961-12-16,0,0,350,
1961-12-17,0,0,351,
1961-12-18,0,0,352,
1961-12-19,0,0,353,
1961-12-20,0,0,354,
1961-12-21,0,0,355,
1961-12-22,0,0,356,
1961-12-23,0,0,357,
1961-12-24,0,0,358,
1961-12-25,0,0,359,
1961-12-26,0,0,360,
1961-12-27,0,0,361,
1961-12-28,0,0,362,
1961-12-29,0,0,363,
1961-12-30,0,0,364,
1961-12-31,0,0,365,
1962-01-01,0,0,366,
1962-01-02,11.7,0.0117,367,
1962-01-03,6.4,0.0064,368,
1962-01-04,0,0,369,
1962-01-05,0,0,370,
1962-01-06,4.3,0.0043,371,
1962-01-07,54.1,0.0541,372,
1962-01-08,0,0,373,
1962-01-09,0,0,374,
1962-01-10,0,0,375,
1962-01-11,0,0,376,
1962-01-12,0,0,377,
1962-01-13,0,0,378,
1962-01-14,0,0,379,
1962-01-15,0,0,380,
1962-01-16,0,0,381,
1962-01-17,0,0,382,
1962-01-18,0,0,383,
1962-01-19,0,0,384,
1962-01-20,0,0,385,
1962-01-21,0,0,386,
1962-01-22,0,0,387,
1962-01-23,0,0,388,
1962-01-24,0,0,389,
1962-01-25,0,0,390,
1962-01-26,0,0,391,
1962-01-27,0,0,392,
1962-01-28,0,0,393,
1962-01-29,0,0,394,
1962-01-30,0,0,395,
1962-01-31,0,0,396,
1962-02-01,0,0,397,
1962-02-02,0,0,398,
1962-02-03,0,0,399,
1962-02-04,0,0,400,
1962-02-05,0,0,401,
1962-02-06,0,0,402,
1962-02-07,0,0,403,
1962-02-08,0,0,404,
1962-02-09,0,0,405,
1962-02-10,0,0,406,
1962-02-11,0,0,407,
1962-02-12,0,0,408,
1962-02-13,0,0,409,
1962-02-14,0.8,0.0008,410,
1962-02-15,0,0,411,
1962-02-16,0,0,412,
1962-02-17,0,0,413,
1962-02-18,0,0,414,
1962-02-19,0,0,415,
1962-02-20,0,0,416,
1962-02-21,0,0,417,
1962-02-22,0,0,418,
1962-02-23,0,0,419,
1962-02-24,0,0,420,
1962-02-25,0,0,421,
1962-02-26,0,0,422,
1962-02-27,0,0,423,
1962-02-28,0,0,424,
1962-03-01,0,0,425,
1962-03-02,0,0,426,
1962-03-03,0,0,427,
1962-03-04,0,0,428,
1962-03-05,0,0,429,
1962-03-06,0,0,430,
1962-03-07,0,0,431,
1962-03-08,0,0,432,
1962-03-09,0,0,433,
1962-03-10,0,0,434,
1962-03-11,0,0,435,
1962-03-12,0,0,436,
1962-03-13,0,0,437,
1962-03-14,0,0,438,
1962-03-15,0,0,439,
1962-03-16,0,0,440,
1962-03-17,0,0,441,
1962-03-18,0,0,442,
1962-03-19,0,0,443,
1962-03-20,0,0,444,
1962-03-21,0,0,445,
1962-03-22,0,0,446,
1962-03-23,0,0,447,
1962-03-24,0,0,448,
1962-03-25,0,0,449,
1962-03-26,0,0,450,
1962-03-27,23.1,0.0231,451,
1962-03-28,0,0,452,
1962-03-29,0,0,453,
1962-03-30,0,0,454,
1962-03-31,0,0,455,
1962-04-01,0,0,456,
1962-04-02,0,0,457,
1962-04-03,2,0.002,458,
1962-04-04,0,0,459,
1962-04-05,0,0,460,
1962-04-06,0,0,461,
1962-04-07,0,0,462,
1962-04-08,0,0,463,
1962-04-09,0,0,464,
1962-04-10,0,0,465,
1962-04-11,0,0,466,
1962-04-12,0,0,467,
1962-04-13,0,0,468,
1962-04-14,0,0,469,
1962-04-15,0,0,470,
1962-04-16,0,0,471,
1962-04-17,0,0,472,
1962-04-18,0,0,473,
1962-04-19,0,0,474,
1962-04-20,0,0,475,
1962-04-21,0,0,476,
1962-04-22,22.9,0.0229,477,
1962-04-23,0,0,478,
1962-04-24,0,0,479,
1962-04-25,0,0,480,
1962-04-26,0,0,481,
1962-04-27,0,0,482,
1962-04-28,0,0,483,
1962-04-29,0,0,484,
1962-04-30,0,0,485,
1962-05-01,0,0,486,
1962-05-02,0,0,487,
1962-05-03,0,0,488,
1962-05-04,0,0,489,
1962-05-05,0,0,490,
1962-05-06,0,0,491,
1962-05-07,11.4,0.0114,492,
1962-05-08,0,0,493,
1962-05-09,0,0,494,
1962-05-10,0,0,495,
1962-05-11,0,0,496,
1962-05-12,0,0,497,
1962-05-13,0,0,498,
1962-05-14,14.5,0.0145,499,
1962-05-15,0,0,500,
1962-05-16,0,0,501,
1962-05-17,0,0,502,
1962-05-18,9.7,0.0097,503,
1962-05-19,0,0,504,
1962-05-20,0,0,505,
1962-05-21,0,0,506,
1962-05-22,0,0,507,
1962-05-23,0,0,508,
1962-05-24,0,0,509,
1962-05-25,0,0,510,
1962-05-26,0,0,511,
1962-05-27,0,0,512,
1962-05-28,37.6,0.0376,513,
1962-05-29,0,0,514,
1962-05-30,0,0,515,
1962-05-31,0,0,516,
1962-06-01,0,0,517,
1962-06-02,0,0,518,
1962-06-03,52.6,0.0526,519,
1962-06-04,0,0,520,
1962-06-05,0,0,521,
1962-06-06,0,0,522,
1962-06-07,0,0,523,
1962-06-08,0,0,524,
1962-06-09,0,0,525,
1962-06-10,0,0,526,
1962-06-11,0,0,527,
1962-06-12,0,0,528,
1962-06-13,0,0,529,
1962-06-14,0,0,530,
1962-06-15,0,0,531,
1962-06-16,0,0,532,
1962-06-17,0,0,533,
1962-06-18,0,0,534,
1962-06-19,11.7,0.0117,535,
1962-06-20,0,0,536,
1962-06-21,0,0,537,
1962-06-22,0,0,538,
1962-06-23,14,0.014,539,
1962-06-24,0,0,540,
1962-06-25,0,0,541,
1962-06-26,10.9,0.0109,542,
1962-06-27,0,0,543,
1962-06-28,0,0,544,
1962-06-29,0,0,545,
1962-06-30,0,0,546,
1962-07-01,0,0,547,
1962-07-02,0,0,548,
1962-07-03,0,0,549,
1962-07-04,0,0,550,
1962-07-05,0,0,551,
1962-07-06,0,0,552,
1962-07-07,0,0,553,
1962-07-08,0,0,554,
1962-07-09,0,0,555,
1962-07-10,0,0,556,
1962-07-11,0,0,557,
1962-07-12,0,0,558,
1962-07-13,0,0,559,
1962-07-14,0,0,560,
1962-07-15,0,0,561,
1962-07-16,0,0,562,
1962-07-17,0,0,563,
1962-07-18,0,0,564,
1962-07-19,8.400001,0.008400001,565,
1962-07-20,0,0,566,
1962-07-21,0,0,567,
1962-07-22,0,0,568,
1962-07-23,0,0,569,
1962-07-24,0,0,570,
1962-07-25,0,0,571,
1962-07-26,0,0,572,
1962-07-27,0,0,573,
1962-07-28,0,0,574,
1962-07-29,0,0,575,
1962-07-30,0,0,576,
1962-07-31,0,0,577,
1962-08-01,0,0,578,
1962-08-02,0,0,579,
1962-08-03,0,0,580,
1962-08-04,0,0,581,
1962-08-05,10.4,0.0104,582,
1962-08-06,0,0,583,
1962-08-07,4.1,0.0041,584,
1962-08-08,0,0,585,
1962-08-09,2.8,0.0028,586,
1962-08-10,0,0,587,
1962-08-11,1,0.001,588,
1962-08-12,0,0,589,
1962-08-13,0,0,590,
1962-08-14,0,0,591,
1962-08-15,0,0,592,
1962-08-16,0,0,593,
1962-08-17,0,0,594,
1962-08-18,0,0,595,
1962-08-19,0,0,596,
1962-08-20,0,0,597,
1962-08-21,0,0,598,
1962-08-22,40.6,0.0406,599,
1962-08-23,1.5,0.0015,600,
1962-08-24,0,0,601,
1962-08-25,0,0,602,
1962-08-26,0,0,603,
1962-08-27,0,0,604,
1962-08-28,0,0,605,
1962-08-29,0,0,606,
1962-08-30,0,0,607,
1962-08-31,0,0,608,
1962-09-01,0,0,609,
1962-09-02,0,0,610,
1962-09-03,0,0,611,
1962-09-04,0,0,612,
1962-09-05,0,0,613,
1962-09-06,0,0,614,
1962-09-07,0,0,615,
1962-09-08,0,0,616,
1962-09-09,0,0,617,
1962-09-10,0,0,618,
1962-09-11,0,0,619,
1962-09-12,0,0,620,
1962-09-13,0,0,621,
1962-09-14,0,0,622,
1962-09-15,0,0,623,
1962-09-16,6.9,0.0069,624,
1962-09-17,0,0,625,
1962-09-18,0,0,626,
1962-09-19,20.6,0.0206,627,
1962-09-20,2.8,0.0028,628,
1962-09-21,0,0,629,
1962-09-22,0,0,630,
1962-09-23,0,0,631,
1962-09-24,0,0,632,
1962-09-25,9.1,0.0091,633,
1962-09-26,0,0,634,
1962-09-27,0,0,635,
1962-09-28,0,0,636,
1962-09-29,0,0,637,
1962-09-30,0,0,638,
1962-10-01,0,0,639,
1962-10-02,0,0,640,
1962-10-03,0,0,641,
1962-10-04,0,0,642,
1962-10-05,1.3,0.0013,643,
1962-10-06,16,0.016,644,
1962-10-07,2.3,0.0023,645,
1962-10-08,1,0.001,646,
1962-10-09,3.3,0.0033,647,
1962-10-10,53.8,0.0538,648,
1962-10-11,0,0,649,
1962-10-12,6.1,0.0061,650,
1962-10-13,20.8,0.0208,651,
1962-10-14,12.2,0.0122,652,
1962-10-15,0,0,653,
1962-10-16,6.6,0.0066,654,
1962-10-17,7.4,0.0074,655,
1962-10-18,1.3,0.0013,656,
1962-10-19,0,0,657,
1962-10-20,0,0,658,
1962-10-21,1.3,0.0013,659,
1962-10-22,8.400001,0.008400001,660,
1962-10-23,17.8,0.0178,661,
1962-10-24,2,0.002,662,
1962-10-25,52.1,0.0521,663,
1962-10-26,1.5,0.0015,664,
1962-10-27,3.6,0.0036,665,
1962-10-28,0,0,666,
1962-10-29,0,0,667,
1962-10-30,0,0,668,
1962-10-31,53.3,0.0533,669,
1962-11-01,9.400001,0.009400001,670,
1962-11-02,0,0,671,
1962-11-03,0,0,672,
1962-11-04,0,0,673,
1962-11-05,0,0,674,
1962-11-06,10.4,0.0104,675,
1962-11-07,5.1,0.0051,676,
1962-11-08,0,0,677,
1962-11-09,0,0,678,
1962-11-10,0,0,679,
1962-11-11,0,0,680,
1962-11-12,0,0,681,
1962-11-13,0,0,682,
1962-11-14,15,0.015,683,
1962-11-15,0,0,684,
1962-11-16,0,0,685,
1962-11-17,0,0,686,
1962-11-18,45.7,0.0457,687,
1962-11-19,0,0,688,
1962-11-20,7.9,0.0079,689,
1962-11-21,6.1,0.0061,690,
1962-11-22,0,0,691,
1962-11-23,0,0,692,
1962-11-24,0,0,693,
1962-11-25,0,0,694,
1962-11-26,0,0,695,
1962-11-27,2.5,0.0025,696,
1962-11-28,0,0,697,
1962-11-29,0,0,698,
1962-11-30,0,0,699,
1962-12-01,5.1,0.0051,700,
1962-12-02,6.4,0.0064,701,
1962-12-03,18.3,0.0183,702,
1962-12-04,0,0,703,
1962-12-05,41.7,0.0417,704,
1962-12-06,0,0,705,
1962-12-07,0,0,706,
1962-12-08,0,0,707,
1962-12-09,0,0,708,
1962-12-10,0,0,709,
1962-12-11,0,0,710,
1962-12-12,0,0,711,
1962-12-13,0,0,712,
1962-12-14,0,0,713,
1962-12-15,0,0,714,
1962-12-16,6.4,0.0064,715,
1962-12-17,3.6,0.0036,716,
1962-12-18,0,0,717,
1962-12-19,0,0,718,
1962-12-20,0,0,719,
1962-12-21,0,0,720,
1962-12-22,0,0,721,
1962-12-23,0,0,722,
1962-12-24,0,0,723,
1962-12-25,0,0,724,
1962-12-26,0,0,725,
1962-12-27,0,0,726,
1962-12-28,0,0,727,
1962-12-29,0,0,728,
1962-12-30,0,0,729,
1962-12-31,0,0,730,
1963-01-01,0,0,731,
1963-01-02,0,0,732,
1963-01-03,0,0,733,
1963-01-04,6.6,0.0066,734,
1963-01-05,17.8,0.0178,735,
1963-01-06,0,0,736,
1963-01-07,0,0,737,
1963-01-08,0,0,738,
1963-01-09,0,0,739,
1963-01-10,0,0,740,
1963-01-11,0,0,741,
1963-01-12,0,0,742,
1963-01-13,0,0,743,
1963-01-14,0,0,744,
1963-01-15,0,0,745,
1963-01-16,0,0,746,
1963-01-17,0,0,747,
1963-01-18,0,0,748,
1963-01-19,0,0,749,
1963-01-20,0,0,750,
1963-01-21,0,0,751,
1963-01-22,0,0,752,
1963-01-23,0,0,753,
1963-01-24,0,0,754,
1963-01-25,0,0,755,
1963-01-26,0,0,756,
1963-01-27,0,0,757,
1963-01-28,0,0,758,
1963-01-29,0,0,759,
1963-01-30,0,0,760,
1963-01-31,0,0,761,
1963-02-01,0,0,762,
1963-02-02,0,0,763,
1963-02-03,0,0,764,
1963-02-04,0,0,765,
1963-02-05,0,0,766,
1963-02-06,0,0,767,
1963-02-07,0,0,768,
1963-02-08,0,0,769,
1963-02-09,0,0,770,
1963-02-10,0,0,771,
1963-02-11,0,0,772,
1963-02-12,0,0,773,
1963-02-13,0,0,774,
1963-02-14,9.1,0.0091,775,
1963-02-15,0,0,776,
1963-02-16,0,0,777,
1963-02-17,0,0,778,
1963-02-18,0,0,779,
1963-02-19,0,0,780,
1963-02-20,0,0,781,
1963-02-21,0,0,782,
1963-02-22,0,0,783,
1963-02-23,0,0,784,
1963-02-24,0,0,785,
1963-02-25,0,0,786,
1963-02-26,0,0,787,
1963-02-27,0,0,788,
1963-02-28,0,0,789,
1963-03-01,0,0,790,
1963-03-02,0,0,791,
1963-03-03,0,0,792,
1963-03-04,0,0,793,
1963-03-05,0,0,794,
1963-03-06,0,0,795,
1963-03-07,0,0,796,
1963-03-08,0,0,797,
1963-03-09,0,0,798,
1963-03-10,0,0,799,
1963-03-11,0,0,800,
1963-03-12,0,0,801,
1963-03-13,2.8,0.0028,802,
1963-03-14,0,0,803,
1963-03-15,0,0,804,
1963-03-16,0,0,805,
1963-03-17,0,0,806,
1963-03-18,0,0,807,
1963-03-19,0,0,808,
1963-03-20,0,0,809,
1963-03-21,0,0,810,
1963-03-22,0,0,811,
1963-03-23,0,0,812,
1963-03-24,0,0,813,
1963-03-25,0,0,814,
1963-03-26,0,0,815,
1963-03-27,0,0,816,
1963-03-28,0,0,817,
1963-03-29,0,0,818,
1963-03-30,0,0,819,
1963-03-31,0,0,820,
1963-04-01,0,0,821,
1963-04-02,0,0,822,
1963-04-03,8.6,0.0086,823,
1963-04-04,1.8,0.0018,824,
1963-04-05,0,0,825,
1963-04-06,11.9,0.0119,826,
1963-04-07,0,0,827,
1963-04-08,0,0,828,
1963-04-09,0,0,829,
1963-04-10,0,0,830,
1963-04-11,0,0,831,
1963-04-12,0,0,832,
1963-04-13,0,0,833,
1963-04-14,0,0,834,
1963-04-15,0,0,835,
1963-04-16,0,0,836,
1963-04-17,3.3,0.0033,837,
1963-04-18,3,0.003,838,
1963-04-19,0,0,839,
1963-04-20,0,0,840,
1963-04-21,0,0,841,
1963-04-22,0,0,842,
1963-04-23,0,0,843,
1963-04-24,0,0,844,
1963-04-25,0,0,845,
1963-04-26,0,0,846,
1963-04-27,0,0,847,
1963-04-28,0,0,848,
1963-04-29,0,0,849,
1963-04-30,0,0,850,
1963-05-01,0,0,851,
1963-05-02,0,0,852,
1963-05-03,0,0,853,
1963-05-04,0,0,854,
1963-05-05,0,0,855,
1963-05-06,0,0,856,
1963-05-07,6.4,0.0064,857,
1963-05-08,0,0,858,
1963-05-09,0,0,859,
1963-05-10,0,0,860,
1963-05-11,10.7,0.0107,861,
1963-05-12,3.8,0.0038,862,
1963-05-13,0,0,863,
1963-05-14,14.2,0.0142,864,
1963-05-15,0,0,865,
1963-05-16,0,0,866,
1963-05-17,14.7,0.0147,867,
1963-05-18,22.9,0.0229,868,
1963-05-19,1,0.001,869,
1963-05-20,0.3,0.0003,870,
1963-05-21,0,0,871,
1963-05-22,0,0,872,
1963-05-23,0,0,873,
1963-05-24,0,0,874,
1963-05-25,0,0,875,
1963-05-26,0,0,876,
1963-05-27,45.2,0.0452,877,
1963-05-28,0,0,878,
1963-05-29,0,0,879,
1963-05-30,0,0,880,
1963-05-31,26.2,0.0262,881,
1963-06-01,7.9,0.0079,882,
1963-06-02,0,0,883,
1963-06-03,0,0,884,
1963-06-04,0,0,885,
1963-06-05,0,0,886,
1963-06-06,0,0,887,
1963-06-07,0,0,888,
1963-06-08,0,0,889,
1963-06-09,0,0,890,
1963-06-10,0,0,891,
1963-06-11,23.4,0.0234,892,
1963-06-12,0,0,893,
1963-06-13,0,0,894,
1963-06-14,0,0,895,
1963-06-15,0,0,896,
1963-06-16,0,0,897,
1963-06-17,0,0,898,
1963-06-18,0,0,899,
1963-06-19,0,0,900,
1963-06-20,0,0,901,
1963-06-21,0,0,902,
1963-06-22,0,0,903,
1963-06-23,0,0,904,
1963-06-24,0,0,905,
1963-06-25,0,0,906,
1963-06-26,0,0,907,
1963-06-27,0,0,908,
1963-06-28,0,0,909,
1963-06-29,20.6,0.0206,910,
1963-06-30,0,0,911,
1963-07-01,0,0,912,
1963-07-02,0,0,913,
1963-07-03,0,0,914,
1963-07-04,0,0,915,
1963-07-05,1.8,0.0018,916,
1963-07-06,20.6,0.0206,917,
1963-07-07,2.5,0.0025,918,
1963-07-08,0,0,919,
1963-07-09,0,0,920,
1963-07-10,0,0,921,
1963-07-11,0,0,922,
1963-07-12,0,0,923,
1963-07-13,0,0,924,
1963-07-14,0,0,925,
1963-07-15,0,0,926,
1963-07-16,0,0,927,
1963-07-17,0,0,928,
1963-07-18,0,0,929,
1963-07-19,0,0,930,
1963-07-20,0,0,931,
1963-07-21,0,0,932,
1963-07-22,0,0,933,
1963-07-23,0,0,934,
1963-07-24,0,0,935,
1963-07-25,0,0,936,
1963-07-26,0,0,937,
1963-07-27,0,0,938,
1963-07-28,0,0,939,
1963-07-29,0,0,940,
1963-07-30,0,0,941,
1963-07-31,0,0,942,
1963-08-01,0,0,943,
1963-08-02,0,0,944,
1963-08-03,0,0,945,
1963-08-04,0,0,946,
1963-08-05,0,0,947,
1963-08-06,0,0,948,
1963-08-07,0,0,949,
1963-08-08,5.1,0.0051,950,
1963-08-09,42.7,0.0427,951,
1963-08-10,5.6,0.0056,952,
1963-08-11,0,0,953,
1963-08-12,43.9,0.0439,954,
1963-08-13,0,0,955,
1963-08-14,0,0,956,
1963-08-15,6.1,0.0061,957,
1963-08-16,0,0,958,
1963-08-17,0,0,959,
1963-08-18,0,0,960,
1963-08-19,0,0,961,
1963-08-20,0,0,962,
1963-08-21,0,0,963,
1963-08-22,0,0,964,
1963-08-23,8.1,0.0081,965,
1963-08-24,34.3,0.0343,966,
1963-08-25,0,0,967,
1963-08-26,0,0,968,
1963-08-27,0,0,969,
1963-08-28,0,0,970,
1963-08-29,0,0,971,
1963-08-30,0,0,972,
1963-08-31,0,0,973,
1963-09-01,9.1,0.0091,974,
1963-09-02,0,0,975,
1963-09-03,0,0,976,
1963-09-04,31,0.031,977,
1963-09-05,0,0,978,
1963-09-06,0,0,979,
1963-09-07,0,0,980,
1963-09-08,6.1,0.0061,981,
1963-09-09,8.400001,0.008400001,982,
1963-09-10,0,0,983,
1963-09-11,0.8,0.0008,984,
1963-09-12,2.5,0.0025,985,
1963-09-13,2.3,0.0023,986,
1963-09-14,0,0,987,
1963-09-15,0,0,988,
1963-09-16,0,0,989,
1963-09-17,0,0,990,
1963-09-18,0,0,991,
1963-09-19,0,0,992,
1963-09-20,0,0,993,
1963-09-21,0,0,994,
1963-09-22,10.2,0.0102,995,
1963-09-23,0.5,0.0005,996,
1963-09-24,4.6,0.0046,997,
1963-09-25,0,0,998,
1963-09-26,2,0.002,999,
1963-09-27,27.4,0.0274,1000,
1963-09-28,8.6,0.0086,1001,
1963-09-29,23.1,0.0231,1002,
1963-09-30,24.1,0.0241,1003,
1963-10-01,0,0,1004,
1963-10-02,0,0,1005,
1963-10-03,0,0,1006,
1963-10-04,0,0,1007,
1963-10-05,0,0,1008,
1963-10-06,0,0,1009,
1963-10-07,0,0,1010,
1963-10-08,0,0,1011,
1963-10-09,9.7,0.0097,1012,
1963-10-10,0,0,1013,
1963-10-11,0,0,1014,
1963-10-12,1,0.001,1015,
1963-10-13,0,0,1016,
1963-10-14,0,0,1017,
1963-10-15,0,0,1018,
1963-10-16,0,0,1019,
1963-10-17,0,0,1020,
1963-10-18,0,0,1021,
1963-10-19,0,0,1022,
1963-10-20,0,0,1023,
1963-10-21,0,0,1024,
1963-10-22,0,0,1025,
1963-10-23,1.8,0.0018,1026,
1963-10-24,36.8,0.0368,1027,
1963-10-25,8.900001,0.008900001,1028,
1963-10-26,0,0,1029,
1963-10-27,0,0,1030,
1963-10-28,0,0,1031,
1963-10-29,0,0,1032,
1963-10-30,0,0,1033,
1963-10-31,0,0,1034,
1963-11-01,0,0,1035,
1963-11-02,0,0,1036,
1963-11-03,6.9,0.0069,1037,
1963-11-04,2,0.002,1038,
1963-11-05,10.9,0.0109,1039,
1963-11-06,2.3,0.0023,1040,
1963-11-07,3.8,0.0038,1041,
1963-11-08,0,0,1042,
1963-11-09,0,0,1043,
1963-11-10,9.900001,0.009900001,1044,
1963-11-11,1,0.001,1045,
1963-11-12,51.1,0.0511,1046,
1963-11-13,2,0.002,1047,
1963-11-14,3.3,0.0033,1048,
1963-11-15,34.3,0.0343,1049,
1963-11-16,53.1,0.0531,1050,
1963-11-17,0,0,1051,
1963-11-18,0,0,1052,
1963-11-19,0,0,1053,
1963-11-20,0,0,1054,
1963-11-21,0,0,1055,
1963-11-22,0,0,1056,
1963-11-23,0,0,1057,
1963-11-24,0,0,1058,
1963-11-25,0,0,1059,
1963-11-26,0,0,1060,
1963-11-27,0,0,1061,
1963-11-28,0,0,1062,
1963-11-29,0,0,1063,
1963-11-30,5.8,0.0058,1064,
1963-12-01,0,0,1065,
1963-12-02,0,0,1066,
1963-12-03,6.4,0.0064,1067,
1963-12-04,67.6,0.0676,1068,
1963-12-05,28.2,0.0282,1069,
1963-12-06,0,0,1070,
1963-12-07,8.900001,0.008900001,1071,
1963-12-08,0,0,1072,
1963-12-09,0,0,1073,
1963-12-10,0,0,1074,
1963-12-11,0,0,1075,
1963-12-12,0,0,1076,
1963-12-13,0,0,1077,
1963-12-14,0,0,1078,
1963-12-15,0,0,1079,
1963-12-16,0,0,1080,
1963-12-17,1.5,0.0015,1081,
1963-12-18,3,0.003,1082,
1963-12-19,1.8,0.0018,1083,
1963-12-20,1,0.001,1084,
1963-12-21,0,0,1085,
1963-12-22,0,0,1086,
1963-12-23,0,0,1087,
1963-12-24,0,0,1088,
1963-12-25,0,0,1089,
1963-12-26,0,0,1090,
1963-12-27,0,0,1091,
1963-12-28,3.6,0.0036,1092,
1963-12-29,3.3,0.0033,1093,
1963-12-30,29.7,0.0297,1094,
1963-12-31,6.1,0.0061,1095,
1964-01-01,8.400001,0.008400001,1096,
1964-01-02,0,0,1097,
1964-01-03,0,0,1098,
1964-01-04,0,0,1099,
1964-01-05,0,0,1100,
1964-01-06,0,0,1101,
1964-01-07,0,0,1102,
1964-01-08,0,0,1103,
1964-01-09,3.8,0.0038,1104,
1964-01-10,1,0.001,1105,
1964-01-11,0,0,1106,
1964-01-12,0,0,1107,
1964-01-13,0,0,1108,
1964-01-14,0,0,1109,
1964-01-15,0,0,1110,
1964-01-16,0,0,1111,
1964-01-17,0,0,1112,
1964-01-18,0,0,1113,
1964-01-19,0,0,1114,
1964-01-20,0,0,1115,
1964-01-21,0,0,1116,
1964-01-22,0,0,1117,
1964-01-23,0,0,1118,
1964-01-24,0,0,1119,
1964-01-25,0,0,1120,
1964-01-26,0,0,1121,
1964-01-27,0,0,1122,
1964-01-28,0,0,1123,
1964-01-29,0,0,1124,
1964-01-30,0,0,1125,
1964-01-31,0,0,1126,
1964-02-01,0,0,1127,
1964-02-02,0,0,1128,
1964-02-03,0,0,1129,
1964-02-04,0,0,1130,
1964-02-05,0,0,1131,
1964-02-06,0,0,1132,
1964-02-07,0,0,1133,
1964-02-08,0,0,1134,
